id,manifest,num,pages
5390212,https://www.digital.archives.go.jp/api/iiif/5390212/manifest.json,367-0045,65
3933746,https://www.digital.archives.go.jp/api/iiif/3933746/manifest.json,367-0104,65
5395331,https://www.digital.archives.go.jp/api/iiif/5395331/manifest.json,369-0029,65
5395467,https://www.digital.archives.go.jp/api/iiif/5395467/manifest.json,369-0045,65
5395567,https://www.digital.archives.go.jp/api/iiif/5395567/manifest.json,369-0058,65
4248311,https://www.digital.archives.go.jp/api/iiif/4248311/manifest.json,003-0006,64
4430719,https://www.digital.archives.go.jp/api/iiif/4430719/manifest.json,004-0002,64
4412466,https://www.digital.archives.go.jp/api/iiif/4412466/manifest.json,016-0008,64
593345,https://www.digital.archives.go.jp/api/iiif/593345/manifest.json,045-0017,64
4421941,https://www.digital.archives.go.jp/api/iiif/4421941/manifest.json,049-0016,64
584994,https://www.digital.archives.go.jp/api/iiif/584994/manifest.json,051-0006,64
4500990,https://www.digital.archives.go.jp/api/iiif/4500990/manifest.json,062-0001,64
4412087,https://www.digital.archives.go.jp/api/iiif/4412087/manifest.json,071-0007,64
4423940,https://www.digital.archives.go.jp/api/iiif/4423940/manifest.json,074-0012,64
4498874,https://www.digital.archives.go.jp/api/iiif/4498874/manifest.json,078-0007,64
4757283,https://www.digital.archives.go.jp/api/iiif/4757283/manifest.json,082-0001,64
4766275,https://www.digital.archives.go.jp/api/iiif/4766275/manifest.json,113-0001,64
4766288,https://www.digital.archives.go.jp/api/iiif/4766288/manifest.json,113-0001,64
4497444,https://www.digital.archives.go.jp/api/iiif/4497444/manifest.json,124-0003,64
4476158,https://www.digital.archives.go.jp/api/iiif/4476158/manifest.json,127-0002,64
4491493,https://www.digital.archives.go.jp/api/iiif/4491493/manifest.json,134-0015,64
4761944,https://www.digital.archives.go.jp/api/iiif/4761944/manifest.json,136-0006,64
4428634,https://www.digital.archives.go.jp/api/iiif/4428634/manifest.json,195-0005,64
4424786,https://www.digital.archives.go.jp/api/iiif/4424786/manifest.json,197-0013,64
4762806,https://www.digital.archives.go.jp/api/iiif/4762806/manifest.json,238-0001,64
4762885,https://www.digital.archives.go.jp/api/iiif/4762885/manifest.json,245-0002,64
1073622,https://www.digital.archives.go.jp/api/iiif/1073622/manifest.json,285-0010,64
4106993,https://www.digital.archives.go.jp/api/iiif/4106993/manifest.json,300-0214,64
4914812,https://www.digital.archives.go.jp/api/iiif/4914812/manifest.json,301-0028,64
585229,https://www.digital.archives.go.jp/api/iiif/585229/manifest.json,301-0059,64
594136,https://www.digital.archives.go.jp/api/iiif/594136/manifest.json,301-0060,64
588161,https://www.digital.archives.go.jp/api/iiif/588161/manifest.json,301-0063,64
4770140,https://www.digital.archives.go.jp/api/iiif/4770140/manifest.json,301-0091,64
4915233,https://www.digital.archives.go.jp/api/iiif/4915233/manifest.json,302-0071,64
4915388,https://www.digital.archives.go.jp/api/iiif/4915388/manifest.json,302-0084,64
4915480,https://www.digital.archives.go.jp/api/iiif/4915480/manifest.json,302-0088,64
4770784,https://www.digital.archives.go.jp/api/iiif/4770784/manifest.json,303-0146,64
4917699,https://www.digital.archives.go.jp/api/iiif/4917699/manifest.json,304-0181,64
4918116,https://www.digital.archives.go.jp/api/iiif/4918116/manifest.json,304-0307,64
4771002,https://www.digital.archives.go.jp/api/iiif/4771002/manifest.json,305-0007,64
4918666,https://www.digital.archives.go.jp/api/iiif/4918666/manifest.json,305-0049,64
4918834,https://www.digital.archives.go.jp/api/iiif/4918834/manifest.json,305-0127,64
4772218,https://www.digital.archives.go.jp/api/iiif/4772218/manifest.json,305-0257,64
4772286,https://www.digital.archives.go.jp/api/iiif/4772286/manifest.json,305-0286,64
4919485,https://www.digital.archives.go.jp/api/iiif/4919485/manifest.json,306-0180,64
4919754,https://www.digital.archives.go.jp/api/iiif/4919754/manifest.json,306-0252,64
4920089,https://www.digital.archives.go.jp/api/iiif/4920089/manifest.json,307-0054,64
4772837,https://www.digital.archives.go.jp/api/iiif/4772837/manifest.json,307-0128,64
4920242,https://www.digital.archives.go.jp/api/iiif/4920242/manifest.json,307-0145,64
4920443,https://www.digital.archives.go.jp/api/iiif/4920443/manifest.json,307-0179,64
4773153,https://www.digital.archives.go.jp/api/iiif/4773153/manifest.json,307-0248,64
3669081,https://www.digital.archives.go.jp/api/iiif/3669081/manifest.json,307-0269,64
4770888,https://www.digital.archives.go.jp/api/iiif/4770888/manifest.json,308-0030,64
3669796,https://www.digital.archives.go.jp/api/iiif/3669796/manifest.json,308-0090,64
5049403,https://www.digital.archives.go.jp/api/iiif/5049403/manifest.json,308-0147,64
3610157,https://www.digital.archives.go.jp/api/iiif/3610157/manifest.json,309-0097,64
5049750,https://www.digital.archives.go.jp/api/iiif/5049750/manifest.json,309-0123,64
4766803,https://www.digital.archives.go.jp/api/iiif/4766803/manifest.json,309-0155,64
5054422,https://www.digital.archives.go.jp/api/iiif/5054422/manifest.json,310-0026,64
5054701,https://www.digital.archives.go.jp/api/iiif/5054701/manifest.json,310-0042,64
5054953,https://www.digital.archives.go.jp/api/iiif/5054953/manifest.json,310-0123,64
5055238,https://www.digital.archives.go.jp/api/iiif/5055238/manifest.json,310-0161,64
4766960,https://www.digital.archives.go.jp/api/iiif/4766960/manifest.json,311-0061,64
1079164,https://www.digital.archives.go.jp/api/iiif/1079164/manifest.json,311-0121,64
4767694,https://www.digital.archives.go.jp/api/iiif/4767694/manifest.json,311-0206,64
3745243,https://www.digital.archives.go.jp/api/iiif/3745243/manifest.json,311-0257,64
5055534,https://www.digital.archives.go.jp/api/iiif/5055534/manifest.json,311-0296,64
5055795,https://www.digital.archives.go.jp/api/iiif/5055795/manifest.json,312-0078,64
5056892,https://www.digital.archives.go.jp/api/iiif/5056892/manifest.json,364-0074,64
5056973,https://www.digital.archives.go.jp/api/iiif/5056973/manifest.json,364-0079,64
3977849,https://www.digital.archives.go.jp/api/iiif/3977849/manifest.json,366-0006,64
5064747,https://www.digital.archives.go.jp/api/iiif/5064747/manifest.json,366-0026,64
5064800,https://www.digital.archives.go.jp/api/iiif/5064800/manifest.json,366-0034,64
5064858,https://www.digital.archives.go.jp/api/iiif/5064858/manifest.json,366-0039,64
3952673,https://www.digital.archives.go.jp/api/iiif/3952673/manifest.json,366-0065,64
5065621,https://www.digital.archives.go.jp/api/iiif/5065621/manifest.json,367-0022,64
5390351,https://www.digital.archives.go.jp/api/iiif/5390351/manifest.json,367-0047,64
5395270,https://www.digital.archives.go.jp/api/iiif/5395270/manifest.json,369-0022,64
4412002,https://www.digital.archives.go.jp/api/iiif/4412002/manifest.json,001-0006,63
4433646,https://www.digital.archives.go.jp/api/iiif/4433646/manifest.json,004-0002,63
4412464,https://www.digital.archives.go.jp/api/iiif/4412464/manifest.json,016-0008,63
4418638,https://www.digital.archives.go.jp/api/iiif/4418638/manifest.json,047-0002,63
585104,https://www.digital.archives.go.jp/api/iiif/585104/manifest.json,051-0006,63
4428727,https://www.digital.archives.go.jp/api/iiif/4428727/manifest.json,059-0002,63
4757003,https://www.digital.archives.go.jp/api/iiif/4757003/manifest.json,067-0005,63
4501317,https://www.digital.archives.go.jp/api/iiif/4501317/manifest.json,068-0009,63
4419579,https://www.digital.archives.go.jp/api/iiif/4419579/manifest.json,072-0007,63
636586,https://www.digital.archives.go.jp/api/iiif/636586/manifest.json,075-0002,63
4422904,https://www.digital.archives.go.jp/api/iiif/4422904/manifest.json,080-0008,63
4757635,https://www.digital.archives.go.jp/api/iiif/4757635/manifest.json,083-0003,63
4490261,https://www.digital.archives.go.jp/api/iiif/4490261/manifest.json,119-0004,63
4499308,https://www.digital.archives.go.jp/api/iiif/4499308/manifest.json,124-0003,63
4487446,https://www.digital.archives.go.jp/api/iiif/4487446/manifest.json,127-0002,63
4479424,https://www.digital.archives.go.jp/api/iiif/4479424/manifest.json,132-0004,63
4430464,https://www.digital.archives.go.jp/api/iiif/4430464/manifest.json,195-0002,63
4426657,https://www.digital.archives.go.jp/api/iiif/4426657/manifest.json,196-0044,63
577450,https://www.digital.archives.go.jp/api/iiif/577450/manifest.json,235-0003,63
4423923,https://www.digital.archives.go.jp/api/iiif/4423923/manifest.json,238-0004,63
4424753,https://www.digital.archives.go.jp/api/iiif/4424753/manifest.json,258-0002,63
1072865,https://www.digital.archives.go.jp/api/iiif/1072865/manifest.json,294-0011,63
4770117,https://www.digital.archives.go.jp/api/iiif/4770117/manifest.json,300-0143,63
4221545,https://www.digital.archives.go.jp/api/iiif/4221545/manifest.json,300-0219,63
587843,https://www.digital.archives.go.jp/api/iiif/587843/manifest.json,301-0063,63
4113832,https://www.digital.archives.go.jp/api/iiif/4113832/manifest.json,301-0090,63
4770153,https://www.digital.archives.go.jp/api/iiif/4770153/manifest.json,301-0091,63
4915219,https://www.digital.archives.go.jp/api/iiif/4915219/manifest.json,302-0071,63
4915358,https://www.digital.archives.go.jp/api/iiif/4915358/manifest.json,302-0084,63
4916515,https://www.digital.archives.go.jp/api/iiif/4916515/manifest.json,303-0003,63
4916589,https://www.digital.archives.go.jp/api/iiif/4916589/manifest.json,303-0033,63
4916953,https://www.digital.archives.go.jp/api/iiif/4916953/manifest.json,303-0200,63
4917116,https://www.digital.archives.go.jp/api/iiif/4917116/manifest.json,303-0248,63
4917576,https://www.digital.archives.go.jp/api/iiif/4917576/manifest.json,304-0137,63
4917804,https://www.digital.archives.go.jp/api/iiif/4917804/manifest.json,304-0223,63
4918049,https://www.digital.archives.go.jp/api/iiif/4918049/manifest.json,304-0305,63
4918771,https://www.digital.archives.go.jp/api/iiif/4918771/manifest.json,305-0081,63
4772217,https://www.digital.archives.go.jp/api/iiif/4772217/manifest.json,305-0256,63
4772282,https://www.digital.archives.go.jp/api/iiif/4772282/manifest.json,305-0281,63
4919403,https://www.digital.archives.go.jp/api/iiif/4919403/manifest.json,306-0156,63
3671395,https://www.digital.archives.go.jp/api/iiif/3671395/manifest.json,306-0200,63
4919925,https://www.digital.archives.go.jp/api/iiif/4919925/manifest.json,306-0276,63
4772486,https://www.digital.archives.go.jp/api/iiif/4772486/manifest.json,307-0037,63
4772848,https://www.digital.archives.go.jp/api/iiif/4772848/manifest.json,307-0128,63
4772857,https://www.digital.archives.go.jp/api/iiif/4772857/manifest.json,307-0128,63
4920220,https://www.digital.archives.go.jp/api/iiif/4920220/manifest.json,307-0138,63
4920268,https://www.digital.archives.go.jp/api/iiif/4920268/manifest.json,307-0147,63
4920440,https://www.digital.archives.go.jp/api/iiif/4920440/manifest.json,307-0179,63
4920603,https://www.digital.archives.go.jp/api/iiif/4920603/manifest.json,307-0233,63
4773210,https://www.digital.archives.go.jp/api/iiif/4773210/manifest.json,308-0016,63
3743658,https://www.digital.archives.go.jp/api/iiif/3743658/manifest.json,308-0065,63
5049175,https://www.digital.archives.go.jp/api/iiif/5049175/manifest.json,308-0081,63
5049394,https://www.digital.archives.go.jp/api/iiif/5049394/manifest.json,308-0146,63
5049635,https://www.digital.archives.go.jp/api/iiif/5049635/manifest.json,308-0234,63
5049742,https://www.digital.archives.go.jp/api/iiif/5049742/manifest.json,309-0123,63
4766835,https://www.digital.archives.go.jp/api/iiif/4766835/manifest.json,309-0184,63
5054526,https://www.digital.archives.go.jp/api/iiif/5054526/manifest.json,310-0029,63
5054686,https://www.digital.archives.go.jp/api/iiif/5054686/manifest.json,310-0042,63
3669998,https://www.digital.archives.go.jp/api/iiif/3669998/manifest.json,310-0089,63
5055015,https://www.digital.archives.go.jp/api/iiif/5055015/manifest.json,310-0134,63
3672755,https://www.digital.archives.go.jp/api/iiif/3672755/manifest.json,310-0176,63
5055358,https://www.digital.archives.go.jp/api/iiif/5055358/manifest.json,311-0049,63
4766956,https://www.digital.archives.go.jp/api/iiif/4766956/manifest.json,311-0061,63
1078864,https://www.digital.archives.go.jp/api/iiif/1078864/manifest.json,311-0172,63
5055495,https://www.digital.archives.go.jp/api/iiif/5055495/manifest.json,311-0222,63
5055713,https://www.digital.archives.go.jp/api/iiif/5055713/manifest.json,312-0055,63
5056942,https://www.digital.archives.go.jp/api/iiif/5056942/manifest.json,364-0077,63
3323146,https://www.digital.archives.go.jp/api/iiif/3323146/manifest.json,364-0098,63
3969080,https://www.digital.archives.go.jp/api/iiif/3969080/manifest.json,366-0006,63
5064842,https://www.digital.archives.go.jp/api/iiif/5064842/manifest.json,366-0039,63
3949727,https://www.digital.archives.go.jp/api/iiif/3949727/manifest.json,366-0065,63
5065634,https://www.digital.archives.go.jp/api/iiif/5065634/manifest.json,367-0024,63
4017556,https://www.digital.archives.go.jp/api/iiif/4017556/manifest.json,367-0035,63
5390838,https://www.digital.archives.go.jp/api/iiif/5390838/manifest.json,367-0115,63
4433647,https://www.digital.archives.go.jp/api/iiif/4433647/manifest.json,004-0002,62
4756118,https://www.digital.archives.go.jp/api/iiif/4756118/manifest.json,009-0006,62
4410422,https://www.digital.archives.go.jp/api/iiif/4410422/manifest.json,019-0010,62
4408329,https://www.digital.archives.go.jp/api/iiif/4408329/manifest.json,045-0011,62
4423793,https://www.digital.archives.go.jp/api/iiif/4423793/manifest.json,048-0001,62
4502539,https://www.digital.archives.go.jp/api/iiif/4502539/manifest.json,058-0001,62
4756842,https://www.digital.archives.go.jp/api/iiif/4756842/manifest.json,060-0011,62
4757145,https://www.digital.archives.go.jp/api/iiif/4757145/manifest.json,072-0004,62
4421002,https://www.digital.archives.go.jp/api/iiif/4421002/manifest.json,074-0015,62
4757308,https://www.digital.archives.go.jp/api/iiif/4757308/manifest.json,082-0001,62
4766060,https://www.digital.archives.go.jp/api/iiif/4766060/manifest.json,110-0005,62
4498491,https://www.digital.archives.go.jp/api/iiif/4498491/manifest.json,119-0001,62
4758311,https://www.digital.archives.go.jp/api/iiif/4758311/manifest.json,125-0002,62
4490275,https://www.digital.archives.go.jp/api/iiif/4490275/manifest.json,127-0002,62
4498597,https://www.digital.archives.go.jp/api/iiif/4498597/manifest.json,129-0003,62
4762074,https://www.digital.archives.go.jp/api/iiif/4762074/manifest.json,137-0001,62
4435346,https://www.digital.archives.go.jp/api/iiif/4435346/manifest.json,193-0013,62
4424789,https://www.digital.archives.go.jp/api/iiif/4424789/manifest.json,197-0013,62
4420987,https://www.digital.archives.go.jp/api/iiif/4420987/manifest.json,238-0004,62
1072087,https://www.digital.archives.go.jp/api/iiif/1072087/manifest.json,278-0127,62
3602592,https://www.digital.archives.go.jp/api/iiif/3602592/manifest.json,290-0022,62
4108675,https://www.digital.archives.go.jp/api/iiif/4108675/manifest.json,300-0200,62
594261,https://www.digital.archives.go.jp/api/iiif/594261/manifest.json,301-0060,62
585309,https://www.digital.archives.go.jp/api/iiif/585309/manifest.json,301-0062,62
588277,https://www.digital.archives.go.jp/api/iiif/588277/manifest.json,301-0064,62
577311,https://www.digital.archives.go.jp/api/iiif/577311/manifest.json,301-0064,62
4770325,https://www.digital.archives.go.jp/api/iiif/4770325/manifest.json,301-0120,62
4915017,https://www.digital.archives.go.jp/api/iiif/4915017/manifest.json,301-0150,62
4915307,https://www.digital.archives.go.jp/api/iiif/4915307/manifest.json,302-0079,62
578508,https://www.digital.archives.go.jp/api/iiif/578508/manifest.json,302-0108,62
4916590,https://www.digital.archives.go.jp/api/iiif/4916590/manifest.json,303-0033,62
4917130,https://www.digital.archives.go.jp/api/iiif/4917130/manifest.json,303-0250,62
4775060,https://www.digital.archives.go.jp/api/iiif/4775060/manifest.json,304-0298,62
4918030,https://www.digital.archives.go.jp/api/iiif/4918030/manifest.json,304-0304,62
4259760,https://www.digital.archives.go.jp/api/iiif/4259760/manifest.json,305-0005,62
4918533,https://www.digital.archives.go.jp/api/iiif/4918533/manifest.json,305-0023,62
3610737,https://www.digital.archives.go.jp/api/iiif/3610737/manifest.json,306-0006,62
4919550,https://www.digital.archives.go.jp/api/iiif/4919550/manifest.json,306-0192,62
4772527,https://www.digital.archives.go.jp/api/iiif/4772527/manifest.json,307-0062,62
4920116,https://www.digital.archives.go.jp/api/iiif/4920116/manifest.json,307-0086,62
4920249,https://www.digital.archives.go.jp/api/iiif/4920249/manifest.json,307-0145,62
4772973,https://www.digital.archives.go.jp/api/iiif/4772973/manifest.json,307-0170,62
3669085,https://www.digital.archives.go.jp/api/iiif/3669085/manifest.json,307-0182,62
4920534,https://www.digital.archives.go.jp/api/iiif/4920534/manifest.json,307-0193,62
5048999,https://www.digital.archives.go.jp/api/iiif/5048999/manifest.json,307-0287,62
5049070,https://www.digital.archives.go.jp/api/iiif/5049070/manifest.json,308-0033,62
4771288,https://www.digital.archives.go.jp/api/iiif/4771288/manifest.json,308-0100,62
5049393,https://www.digital.archives.go.jp/api/iiif/5049393/manifest.json,308-0146,62
5049439,https://www.digital.archives.go.jp/api/iiif/5049439/manifest.json,308-0164,62
5049472,https://www.digital.archives.go.jp/api/iiif/5049472/manifest.json,308-0171,62
4769073,https://www.digital.archives.go.jp/api/iiif/4769073/manifest.json,309-0093,62
3745414,https://www.digital.archives.go.jp/api/iiif/3745414/manifest.json,309-0120,62
5049890,https://www.digital.archives.go.jp/api/iiif/5049890/manifest.json,309-0152,62
5053970,https://www.digital.archives.go.jp/api/iiif/5053970/manifest.json,309-0212,62
5054522,https://www.digital.archives.go.jp/api/iiif/5054522/manifest.json,310-0029,62
5054591,https://www.digital.archives.go.jp/api/iiif/5054591/manifest.json,310-0031,62
5054710,https://www.digital.archives.go.jp/api/iiif/5054710/manifest.json,310-0042,62
5054752,https://www.digital.archives.go.jp/api/iiif/5054752/manifest.json,310-0045,62
5054916,https://www.digital.archives.go.jp/api/iiif/5054916/manifest.json,310-0117,62
5055016,https://www.digital.archives.go.jp/api/iiif/5055016/manifest.json,310-0134,62
3670174,https://www.digital.archives.go.jp/api/iiif/3670174/manifest.json,310-0158,62
5055265,https://www.digital.archives.go.jp/api/iiif/5055265/manifest.json,310-0168,62
3744001,https://www.digital.archives.go.jp/api/iiif/3744001/manifest.json,310-0170,62
4782977,https://www.digital.archives.go.jp/api/iiif/4782977/manifest.json,311-0010,62
3875610,https://www.digital.archives.go.jp/api/iiif/3875610/manifest.json,311-0205,62
5056818,https://www.digital.archives.go.jp/api/iiif/5056818/manifest.json,364-0069,62
3312084,https://www.digital.archives.go.jp/api/iiif/3312084/manifest.json,364-0078,62
3939609,https://www.digital.archives.go.jp/api/iiif/3939609/manifest.json,365-0015,62
5064738,https://www.digital.archives.go.jp/api/iiif/5064738/manifest.json,366-0025,62
5065117,https://www.digital.archives.go.jp/api/iiif/5065117/manifest.json,366-0071,62
4017566,https://www.digital.archives.go.jp/api/iiif/4017566/manifest.json,367-0039,62
4411137,https://www.digital.archives.go.jp/api/iiif/4411137/manifest.json,001-0003,61
4433652,https://www.digital.archives.go.jp/api/iiif/4433652/manifest.json,004-0002,61
4499460,https://www.digital.archives.go.jp/api/iiif/4499460/manifest.json,015-0011,61
593322,https://www.digital.archives.go.jp/api/iiif/593322/manifest.json,045-0017,61
4421945,https://www.digital.archives.go.jp/api/iiif/4421945/manifest.json,049-0016,61
4418573,https://www.digital.archives.go.jp/api/iiif/4418573/manifest.json,060-0009,61
4430513,https://www.digital.archives.go.jp/api/iiif/4430513/manifest.json,061-0001,61
4500924,https://www.digital.archives.go.jp/api/iiif/4500924/manifest.json,062-0001,61
4501010,https://www.digital.archives.go.jp/api/iiif/4501010/manifest.json,068-0010,61
4424891,https://www.digital.archives.go.jp/api/iiif/4424891/manifest.json,074-0015,61
4499042,https://www.digital.archives.go.jp/api/iiif/4499042/manifest.json,079-0005,61
4757606,https://www.digital.archives.go.jp/api/iiif/4757606/manifest.json,083-0003,61
4433288,https://www.digital.archives.go.jp/api/iiif/4433288/manifest.json,083-0007,61
4757787,https://www.digital.archives.go.jp/api/iiif/4757787/manifest.json,111-0005,61
4493226,https://www.digital.archives.go.jp/api/iiif/4493226/manifest.json,111-0006,61
4496011,https://www.digital.archives.go.jp/api/iiif/4496011/manifest.json,115-0003,61
4492931,https://www.digital.archives.go.jp/api/iiif/4492931/manifest.json,121-0001,61
4758347,https://www.digital.archives.go.jp/api/iiif/4758347/manifest.json,126-0003,61
4490943,https://www.digital.archives.go.jp/api/iiif/4490943/manifest.json,129-0003,61
4499099,https://www.digital.archives.go.jp/api/iiif/4499099/manifest.json,134-0013,61
636588,https://www.digital.archives.go.jp/api/iiif/636588/manifest.json,195-0007,61
4501187,https://www.digital.archives.go.jp/api/iiif/4501187/manifest.json,235-0010,61
3896074,https://www.digital.archives.go.jp/api/iiif/3896074/manifest.json,250-0004,61
1074494,https://www.digital.archives.go.jp/api/iiif/1074494/manifest.json,275-0064,61
3610327,https://www.digital.archives.go.jp/api/iiif/3610327/manifest.json,296-0114,61
4106992,https://www.digital.archives.go.jp/api/iiif/4106992/manifest.json,300-0214,61
4914814,https://www.digital.archives.go.jp/api/iiif/4914814/manifest.json,301-0028,61
585300,https://www.digital.archives.go.jp/api/iiif/585300/manifest.json,301-0059,61
587946,https://www.digital.archives.go.jp/api/iiif/587946/manifest.json,301-0063,61
588606,https://www.digital.archives.go.jp/api/iiif/588606/manifest.json,301-0064,61
4914885,https://www.digital.archives.go.jp/api/iiif/4914885/manifest.json,301-0113,61
4915245,https://www.digital.archives.go.jp/api/iiif/4915245/manifest.json,302-0072,61
4915394,https://www.digital.archives.go.jp/api/iiif/4915394/manifest.json,302-0084,61
4437865,https://www.digital.archives.go.jp/api/iiif/4437865/manifest.json,303-0125,61
4917127,https://www.digital.archives.go.jp/api/iiif/4917127/manifest.json,303-0250,61
4773950,https://www.digital.archives.go.jp/api/iiif/4773950/manifest.json,304-0131,61
4775032,https://www.digital.archives.go.jp/api/iiif/4775032/manifest.json,304-0298,61
4918361,https://www.digital.archives.go.jp/api/iiif/4918361/manifest.json,305-0002,61
4771016,https://www.digital.archives.go.jp/api/iiif/4771016/manifest.json,305-0007,61
4918536,https://www.digital.archives.go.jp/api/iiif/4918536/manifest.json,305-0023,61
4772110,https://www.digital.archives.go.jp/api/iiif/4772110/manifest.json,305-0103,61
1084238,https://www.digital.archives.go.jp/api/iiif/1084238/manifest.json,305-0232,61
4919347,https://www.digital.archives.go.jp/api/iiif/4919347/manifest.json,306-0135,61
4919448,https://www.digital.archives.go.jp/api/iiif/4919448/manifest.json,306-0174,61
4919505,https://www.digital.archives.go.jp/api/iiif/4919505/manifest.json,306-0183,61
4919753,https://www.digital.archives.go.jp/api/iiif/4919753/manifest.json,306-0252,61
4772489,https://www.digital.archives.go.jp/api/iiif/4772489/manifest.json,307-0037,61
3671666,https://www.digital.archives.go.jp/api/iiif/3671666/manifest.json,307-0132,61
4920282,https://www.digital.archives.go.jp/api/iiif/4920282/manifest.json,307-0150,61
4920512,https://www.digital.archives.go.jp/api/iiif/4920512/manifest.json,307-0191,61
4773134,https://www.digital.archives.go.jp/api/iiif/4773134/manifest.json,307-0247,61
3744056,https://www.digital.archives.go.jp/api/iiif/3744056/manifest.json,308-0029,61
3771904,https://www.digital.archives.go.jp/api/iiif/3771904/manifest.json,308-0047,61
5049135,https://www.digital.archives.go.jp/api/iiif/5049135/manifest.json,308-0078,61
5049195,https://www.digital.archives.go.jp/api/iiif/5049195/manifest.json,308-0082,61
5049433,https://www.digital.archives.go.jp/api/iiif/5049433/manifest.json,308-0157,61
5049477,https://www.digital.archives.go.jp/api/iiif/5049477/manifest.json,308-0173,61
5049591,https://www.digital.archives.go.jp/api/iiif/5049591/manifest.json,308-0216,61
5049774,https://www.digital.archives.go.jp/api/iiif/5049774/manifest.json,309-0123,61
5054430,https://www.digital.archives.go.jp/api/iiif/5054430/manifest.json,310-0026,61
5054513,https://www.digital.archives.go.jp/api/iiif/5054513/manifest.json,310-0029,61
5054588,https://www.digital.archives.go.jp/api/iiif/5054588/manifest.json,310-0031,61
5054702,https://www.digital.archives.go.jp/api/iiif/5054702/manifest.json,310-0042,61
5054776,https://www.digital.archives.go.jp/api/iiif/5054776/manifest.json,310-0068,61
3672728,https://www.digital.archives.go.jp/api/iiif/3672728/manifest.json,310-0142,61
5055239,https://www.digital.archives.go.jp/api/iiif/5055239/manifest.json,310-0161,61
5055267,https://www.digital.archives.go.jp/api/iiif/5055267/manifest.json,310-0168,61
3672735,https://www.digital.archives.go.jp/api/iiif/3672735/manifest.json,310-0176,61
5055306,https://www.digital.archives.go.jp/api/iiif/5055306/manifest.json,311-0011,61
5055408,https://www.digital.archives.go.jp/api/iiif/5055408/manifest.json,311-0085,61
4767662,https://www.digital.archives.go.jp/api/iiif/4767662/manifest.json,311-0180,61
1078348,https://www.digital.archives.go.jp/api/iiif/1078348/manifest.json,311-0300,61
1078924,https://www.digital.archives.go.jp/api/iiif/1078924/manifest.json,318-0152,61
3313030,https://www.digital.archives.go.jp/api/iiif/3313030/manifest.json,364-0078,61
3977861,https://www.digital.archives.go.jp/api/iiif/3977861/manifest.json,366-0006,61
5064750,https://www.digital.archives.go.jp/api/iiif/5064750/manifest.json,366-0026,61
5065090,https://www.digital.archives.go.jp/api/iiif/5065090/manifest.json,366-0068,61
5065668,https://www.digital.archives.go.jp/api/iiif/5065668/manifest.json,367-0030,61
5389995,https://www.digital.archives.go.jp/api/iiif/5389995/manifest.json,367-0032,61
4016744,https://www.digital.archives.go.jp/api/iiif/4016744/manifest.json,367-0035,61
3978759,https://www.digital.archives.go.jp/api/iiif/3978759/manifest.json,367-0065,61
5390648,https://www.digital.archives.go.jp/api/iiif/5390648/manifest.json,367-0082,61
5395090,https://www.digital.archives.go.jp/api/iiif/5395090/manifest.json,369-0011,61
5395542,https://www.digital.archives.go.jp/api/iiif/5395542/manifest.json,369-0053,61
4499134,https://www.digital.archives.go.jp/api/iiif/4499134/manifest.json,002-0004,60
4249204,https://www.digital.archives.go.jp/api/iiif/4249204/manifest.json,003-0007,60
4359290,https://www.digital.archives.go.jp/api/iiif/4359290/manifest.json,013-0001,60
1075624,https://www.digital.archives.go.jp/api/iiif/1075624/manifest.json,016-0013,60
4408328,https://www.digital.archives.go.jp/api/iiif/4408328/manifest.json,045-0011,60
585156,https://www.digital.archives.go.jp/api/iiif/585156/manifest.json,051-0006,60
4756870,https://www.digital.archives.go.jp/api/iiif/4756870/manifest.json,061-0007,60
4757000,https://www.digital.archives.go.jp/api/iiif/4757000/manifest.json,067-0001,60
4487817,https://www.digital.archives.go.jp/api/iiif/4487817/manifest.json,068-0010,60
4427756,https://www.digital.archives.go.jp/api/iiif/4427756/manifest.json,076-0002,60
4498875,https://www.digital.archives.go.jp/api/iiif/4498875/manifest.json,078-0007,60
4757270,https://www.digital.archives.go.jp/api/iiif/4757270/manifest.json,082-0001,60
4492759,https://www.digital.archives.go.jp/api/iiif/4492759/manifest.json,119-0001,60
4454071,https://www.digital.archives.go.jp/api/iiif/4454071/manifest.json,120-0001,60
4469506,https://www.digital.archives.go.jp/api/iiif/4469506/manifest.json,125-0001,60
4490282,https://www.digital.archives.go.jp/api/iiif/4490282/manifest.json,129-0003,60
4761983,https://www.digital.archives.go.jp/api/iiif/4761983/manifest.json,136-0007,60
4762071,https://www.digital.archives.go.jp/api/iiif/4762071/manifest.json,137-0001,60
4435315,https://www.digital.archives.go.jp/api/iiif/4435315/manifest.json,192-0006,60
4762856,https://www.digital.archives.go.jp/api/iiif/4762856/manifest.json,245-0002,60
4763325,https://www.digital.archives.go.jp/api/iiif/4763325/manifest.json,257-0002,60
4219660,https://www.digital.archives.go.jp/api/iiif/4219660/manifest.json,300-0192,60
4112969,https://www.digital.archives.go.jp/api/iiif/4112969/manifest.json,301-0026,60
584757,https://www.digital.archives.go.jp/api/iiif/584757/manifest.json,301-0030,60
588494,https://www.digital.archives.go.jp/api/iiif/588494/manifest.json,301-0064,60
577973,https://www.digital.archives.go.jp/api/iiif/577973/manifest.json,301-0148,60
4915304,https://www.digital.archives.go.jp/api/iiif/4915304/manifest.json,302-0079,60
